text,label
halo makjii goodmowning deh bangun belum semoga hari ini berjalan dengan lancar ya mak bahagia selalu dan sehat selalu tentunya semoga hari ini ada rezeki ku dan bisa pakai have a good day,2
aku benci banget sama kamuhatimu itu bagaikan busway yang sering mengeluar masukan orang lain,0
dibonceng bcs sampai sekarang suka bego kalo lampu merah kadang kelabas untung saja masih hidup terus capek juga bwa mtr sendiri rada takut nyebrang kalo enggak modal nekat,1
jika teman kalian hari ini marah marah mungkin dia fan mu,4
disgusting sejak kapan poligami diijinkan oleh agama buat mencegah zina rasul juga poligami bukan sama wanita muda tapi sama janda dan untuk melindungi mereka bukan buat ngewe halal tolol,0
kalo biasa mendengarkan apa kata pastor jangan mengomongkan alquran lompat pagar namanya jangan jadi begolah,0
sedih ya bu melihat negeri yang indah elok permai ini dirusak oleh banget bangsa yang memangku jabatan yang kata berkuasa atas sgalanya,5
semangat sayang,2
done wish me luck suka banget momen skz yang ini lucu selalu ketawa terus tysm,2
eh ada lagi deng hehe bikin kaget saja,1
tinggi di depan,4
im shoo happy meskipun rada kecewa sama duriannya merasa keluar budget banyak tapi enggak worth itu tapi enggak apa-apa yang pntg kebersamaannya yakan,2
baru saja mengirim foto ngaringan klumpit,4
eh iya benar aku kemarin kepilih buat ngisi acara rapat kan nah aku takut kalo mengomongnya belibet terus aku meminta sama allah biar dilancarin semuanya dan benar allah lancarin semuanya sampai acara selesai,2
gue kayak orgil mengulangi child sampai menangis apaansi gue sedih banget liriknya anjengg,5
lebih murah dan lebih enak ini daripada sri rt,2
masih pagi jangan marah bunda,0
gue malu banget salah tag jenonyaaaaaaaaa,1
masih paling nanti agak cacat saja dikit wkwk,2
benar guys nasi gorengsimple cepat dan enaksaatnya lanjut beres deh ini rumah sudah kayak enggak ada penghuninya debu sudah mulai bermunculan lagi,2
belajar memahami bahwa tak semua keinginan bisa terpenuhi barangkali obat terbaik untuk mencegah kecewa dan sakit hati,4
kemarin di tempat saya ada truk angkut air isi ulang yang terguling juga tapi tidak ada yang menjarah padahal situasi sepi,4
karena kamu tidak terburuburu saya baru avail sekitar bulan maret bulan ini saya hanya menerima hourly rent saja silakan hubungi ibunda saya jika ada yang ingin kamu tanyakan i wish you a good day sender,4
saat tetangga muslim meninggal meski kelakuannya srg jadi omongan bertaburanlah doa di wagtp saat tetangga non muslim yang jarang berkonflikhanya ucapan turut berduka yang terucapapakah mereka takut atau tidak mau mendoakanpadahal allah sebaik baik pengampun dosa astaghfirullah,5
nih semua normal bohh,4
aku tau ini pasti terdengar tidak nyaman tapi ya bagaimana kalo sop nya memang begitu tapi aku kalo dipanggil ibu suka kaget dan ekspresinya kelihatan begitu jadi dipanggilnya mbak enggak apa-apa enggak apa-apa kamu harus terbiasa,4
ayo emosi jangan sabar,0
berani menahan malu demi menyusui anaknya itulah seorang ibu,4
vsoy enak banget tuh,2
lain kali otak tuh biarkan saja stay di kepala jangan dipindah pindah ke kontol juancok tolol kan jadinya gih musnah saja ngehabisin oksigen saja kalau hidup,0
akibat dari telat bangun anak ikut bangun dan dapur dan rumah tidak kepegang sampai jam segini sedih karena berantakan tapi gppa deh penting anak deh mandi dan kenyang dulu alonalon asal kelakon,5
suka banget tapi enggak pernah nyantol,5
happy bbovely dayy selamat bertambah usia teteh cantikku park bo young meski wajahnya tetap tidak menuaa ditunggu projek lainnya fotonya rada ngiklan tapi suka banget sama foto ini,3
mau banget,2
alay but pkn segak suka itu aku sama pkn dan kebetulan dikasih tugasnya banyak banget,5
sedih aa tahan ngantuk kot,5
sampai kapan kamu mau pura pura bahagia,2
aduh benci ah last minit xnak hantar,0
haha yess aku dulu suka banget sama dia sekarang juga masih sih,3
wkwkakak faker tolol ye,0
aku sudah sabar ya enggak marahmarah atau ngatangatain jangan ngelunjak,0
foto ootd yang aesthetic bisa dimana saja tantri namirah tampil kece di depan warung dan bengkel,4
selain itu meskipun banyak aktifitas benaran santai dan sama sekali tidak menekan bisa skip aktivitas kalau lagi sibuk bisa di cek nih kalender februari bagaimana seru dan menarik kan tunggu apalagi rumah ya natcy saja,4
aku arep golek bubur isuk enak ketoke cuma mager men arep metu adem wkwkw,2
bagus banget buat aku mungkin kalo suka genre drama terus genderband bakal suka flnya juga independent tapi bukan tipe fl yang badass,3
enggak enak rasanya,5
mbl mbl murah banget loochh yuk guys join go miracle suka drp jajan murce rd sering open shring merch juga dan sekarang lagi open tabungan buat coba bangtan tabungan mulai ke saja guys yuk gass join link di rep ya,4
sudah lama enggak on tl gua jadi sepi mengecewakan,5
bahaha pingsan mah pingsan saja mun pakai chat dolo kesian camer lo entar ngangkat keberatan jangan lama lamaa tapinya orgnyaa biarkan dulu saja kangennyaa deh luber luberr bagaimana dong tapi senengkaan lihat dia walo marah seenggaknya bpkk lega dia enggak kayak yang bapak pikirin,4
noblesse di webtoon eng sudah daily pas dulu gue kebut bacanya di eng sebelum dia daily pas wkwk tolol banget,2
negara selalu tidak hadir untuk nelayan padahal untuk sekadar bertahan hidup saja sudah lebih dari cukup,4
ditutupi dia berhak mengasih lihat apa saja yang dia merasai dan mark harus tau kalo disini banyak orang yang sayang sama dia dan siap support dia siap juga nguatin dia kalo dia lagi capek lagi sedih mark harus tau dia bisa jadi salah satu alasan banyak orang buat bahagia harus semangat,4
bukan pens emyu namanye kalo enggak ikutan tolol,0
semoga cepat sembuh enggak enak gatalgatalnya,2
suka banget apalagi kalo kepasar didaerahku itu pasar ada ada yang dekat komplek dan pasar yang jauh begitu namanya pasar induk dan nenek suka mengajak kesanah naik angkot kan seru begitu jadi suka ngikutt,3
sbenarnya panik juga sih,1
benar sih aku setuju banget soalnya aku juga memang se suka itu sama karya exo,3
kalo kapan saja bisaklo begitu kirim no wa dulu supa kita bisa kipas jam berapa saja bisa ya thoo,4
kata mama harus baik sama orang lain tapi kalo orang itu ngelunjak yaudah diamkan saja tapi gue orangnya enggak tega an jadi ya begitu jatohnya malah tolol ngebantuin orang yang enggak bisa usaha sendiri,0
gapapa kok nder santai saja,4
mbok mbps ngeri ngono,1
deh emosi og dari tadi wkkw,0
gue fikir baba enggak ikut malu banget asw gadeng malu saja haha,1
terpujilah blues tiap birama ketiga contra bass yang memetik kunci kres dendam sadis disibak lalu dilepaskan,2
kaget banget lagi mam mie terus menonton all of us are dead ada scene zombie yang lagi ngacak ngacak usus dari perutbodohnya gua tetap lanjut makan sama menonton,1
suka banget asli deh ungu ungu begini aa,3
gue yang punya saja terkejut mei,1
capek ih pengin marah bingung sama siapa,5
cukup unsurnya semoga saja rakyat mengambil pelajaran kedepannya bisa lebih cerdas memilih wakilanya yang menjunjung tinggi etika dan moral amin,4
sedih banget pls,5
naik mobil yang disopirin bapakku ekstrim banget mentang jalan papua sepi kecepatannya selalu di atas rasanya kayak diajak mati,1
sayang tapi ya enggak bakal bisa bersatu sebatas suka saja sebatas teman dekat itu sudah lebih dari cukup insya allah,5
maksud aku tapi itunya yang gua melaka enggak enak banget bestiee enggak tau sih tapi kalo yang suka manis dan enggak suka kopi kayanya bakal suka,2
ha tuh lu doang tau definisi adek enggak sih lu ilah bikin emosi,0
kalau tunjuk muka dengan anak dan isteri kemudian buat kenyatan bodoh nitu bukan berani bangtu bapak bangang lagi bodoh degil macam kaldai yang tak fikir anak dan isteri tersayangibarat kau bagi gambar kau dengan isteri kau tengah berjubo depan anakthen berlegar dalam sosmed,0
tolong ini temannya siapa cinta drama pakai banget,3
pusing banget tapi suka sedih jadinya ya enggak kesampaian,5
tapi ada satu momen yang aku suka banget ibukku tuh orangnya galak banget tipe tipe senggol bacok jadi kalo ada masalah dia siap berantem dengan tangannya sendiri tanpa menunggu lakilaki yang ngelindungin prinsipnya lu gila gua lebih gila wkwk dan itu tertanam juga di aku,3
mengira jumat loh vibesnya kayak hari jumat sepi begitu,4
dih bego kok bangga,4
ya kecewa,5
kok ikutan sedih ya,5
suka banget sama foto makanan,3
tolol namanya adek enggak harus anak kecil adek ya yang posisi lahirnya setelah kakak mau jecil atau gede enggak ada urusan dongo,0
bukan cakep yang feminim tapi kayak nih cewek seems like she memakai rules of her life ya semua orang begitu kali ya tapi smth different she looks like an independent fierce woman tapi enggak bikin takut kelihatan friendly yeu sok tau banget,4
demi allah yang kena siapa yang menangis siapa gua jadi peran badguy banget kalo begini padahal gua yang dibikin sedih,5
jika sahabat pernah membuatmu terluka berpikirlah bahwa dia hanya manusia biasa yang tak sempurna jika sahabat pernah membuatmu marah berpikirlah bahwa bukan hanya dia yang pernah berbuat salah,4
alhamdulillah pagi dapat kabar baik,2
cermin itu telah lama pecahjangan bilang serambi mekah sebut saja aceh,4
mu third last nike size xl excellent ada beberapa bobles ke saja untuk detail silakan wa,4
heh podooooo aku suka banget kombo tawar ijo dan meses itu fusion banget aromanya elah fusion,3
shade cushion memakai over lebih cocok yang mana ya kalo warm ivory keterangan enggak aku baru pertama kali mau beli bingung memilih shade takut salah,1
jangan kencang nanggepinya bang akun cuma follower mah biasa reply idiot begitu akwoakwokw,2
semangat ngantornyaa,2
yosh semangat teruus maacii asmakdoen pantjen ouye semangat juga buat lu maakk penasaran nih gue sama hari senin lu nanti di,2
kamu marah enggak kalo digetok,0
wkwkwkkwk suka banget sama mereka aku itu,3
sayangnya kanra masih belum puas,5
lebih mending kecanduan sih jadi enak ngabisin obatnya ya enggak sih,4
masih semangat retwit enggak,4
oyi sek isuk wes udan ngene enak e lapo,4
suka korea tapi level kebodohan bucin hanya untuk diri sendiri dan enggak nyinyir kesukaan orang sok gue setuju sama ini,2
memakai notion enak juga wkwk tau begitu dari dulu memakai ini app satu,2
libra salah diartiin php mulu padahal behaviournya saja yang suka bikin nyaman orang sekitarnya,4
chris wilder namun malam ini adalah soal malam luar biasa untuk klub sepakbola ini dan mengapa penggemar di seluruh dunia menikmati piala fa tidak ada perasaan yang lebih baik daripada memenangi laga piala fa di old trafford pada jumat malam seperti ini,4
lah adek gue sudah lulus kuliah juga masih gue panggil adek adek adek saja lu ya pagi pagi bikin emosi nih maaf,0
dulu aku waktu sd cinta monyetmonyetan ada yang suka sama aku aku jadikan adek kakak ya maaf,3
waktu awal suka banget tuh karena sering dicengi di kokomz perkara gua pasang bio leebit di rp jadi dicengin lee knw cubit bgstt padahal itu nama skzoonya lino terus lama kelamaan bawa perasaan sih gua maaf baperan terus confess ternyata cubit menerima confessan gue,3
jadi tuh perumahan tempat tinggalku sering banget ada pengamen atau kadang suka ada yang menawari barang begitu loh nah waktu itu dirumah cuma ada bapakku doang karena aku sama kakakku lagi ke kampus ibuku lagi ke warung sayur terus ada tukang ngamen kebetulan bapakku,4
orang priveleged je rasa air evian itu biasabiasa tak semahal yang lain,4
ngeri banget grup b,1
suka gatel banget mas kalo yang beginian enggak disebarin ya allah,0
inituh yang ada member dari indonesia nya enggak sih sedih banget,5
sampai gapaham apa salah aespa ke bts sampai fan bts alias army suka banget ngehate aespa kayak yaampun fandom idol umur tahun lebih hobi banget ngrusuh fandom idol yang baru umur setahun kenapa ya army ini toxic banget terutama westernnon asian army asli sih rese banget,0
boleh mengomong bangsat enggak sih masih pagi sudah emosi jiwa,0
semangat pagi,2
berita palsu jangan sebar tindakan tegas akan diambil,1
ketika berbuat salah jangan mengeluh jangan marah tetapi pelajari kesalahan kemudian coba kembali dengan cara yang berbeda,4
jadi takut pacaran,1
bnsatt anjir pagi bikin emosi kalo enggak suka anjing kenapa pelihara tiap hari selalu dengar anjing menangis kena pukul emosii mending lu kasih orang deh itu anjing daripada disiksa setiap hari kesel yatuhan dengernya ikut sakit dengar anjing menangis,0
kabar atashi juga baik,4
krystal suka banget sama masakan tradisional nya mexico yaitu burrito,3
suer thanxxxx banget buah hadiahnya gaes sayang kalian semua emuahhhh,3
semangat terus pejuang receh di pasar,2
hey kak rbfmsulbar mau request lagunya queenjacks yang menit saja dong di puterin ya terima kasih,4
dalam hubungan pasti ada tipe wanita yang selalu menanyakan pertanyaan yang sama kepada pasangannya entah itu kamu cinta aku enggak atau aku cantik enggak terus yang lebih ekstrim lagi aku gendutan ya aku pribadi lebih suka dibilang cantik suasana hati langsung goodmood,3
suka semua tapi closer favorit banget,3
tapi kalau pengin paham lebih enak baca recap di youtubegoogle daripada pas lagi dalam ini game coba search dan baca,4
yang nih tak payah cakap banyak tengok muka pun tahu jenis suka buat onar terima kasih kerana report kami akan masukkan dalam list untuk report klik,4
mendengarkan musik sambil streaming video klipnya tidak takut ngabisin quota kalau pakai indihome,4
luar biasa pak,2
sumpah anjrit ngerjain revisian tuh kenapa berat banget sih malas nya ituloh kayak paling beraat banget suka heran sama diri sendiri,0
bestie gue mau nikahh enggak tau kok rasanya sedih ya,5
takut kecewa sama ekspektasi,1
orang yang suka berkata jujur mendapatkan tiga hal kepercayaan cinta dan rasa hormat,4
yuk semangat yuk kak xixi,2
siapa saja yang allah kehendaki kebaikan padanya allah akan menimpakan musibah ujiancobaan padanya hari bukhari perjuangan penerapan syariah,4
pemipin yang penting banyak ide bukan diberi ide terus menerus disetir bagaimana caranya bisa dalam jangka kurang tahu indonesia jadi super power rakyat makmur gampang kok kuncinya tanpa perlu menghukum koruptor segala tanpa hutang tanpa exploitasi sumber alam sanggup,2
kayak apa ya gasuka sama teman yang mengasih tau tapi kayak sambil marah marah begitu apa enggak bisa kalem begitu,0
halo kak paket saya masih belum ada update dari tanggal januari sampai sekarang dan belum sampai juga bagaimana ya kak saya khawatir jika paket saya hilang soalnya saya banyak lihat kasus paket hilang di twitter mohon bantu follow up ya kaksaya sudah hari menunggu paket,1
draken tersenyum lembut sambil mengelus ujung bibir ranum milik takemichi lembut ia menatap bagian itu lama draken aku memang marah emma telah mati tapi aku bisa bertahan hidup untuk beberapa alasan matanya bertemu mata takemichi yang menatapnya penuh tanda tanya,4
dia siap kata kalau alter perkataan kena sign tepi itu hello aku ke yang kena sign tanya lah front hang apesal aku lak yang diragukan nasib kali kena carut aku dahlah aku marah betul kalau orang spoil mood aku pepagi,0
saya suka banget ngedengerin partner saya cerita ataupun nyambat nanti saya kasih peluk banyakk kebetulan saya availnya tanggal lumayan dekat lah ya kalau kamu tertarik bisa dm ke okay semoga kita ketemu ya,3
awalnya gue sangat kesal dengan nj tapi lama lama malah kasihan,5
gajadi malu aw aw,4
suka banget self pampering nih kak kayaknya,3
cewek cuek sama cowok terkadang cowoknya itu malah marah mengambek sama cewek tapi cowok cuek sama cewek sih cewek tetap sabar tuh,4
