text,label
"tolong adain fitur unsend, gua malu bngt jancok !!!!",0
"single?karena gak ada yg suka,lagian udah nyaman mencintai yg jauh disana",4
"aaaa habede eonnie yang selalu awet mudaa! suka banget sama dia dan drakor yang pernah dia mainin, sukses terus yaa eonnie!",3
"aslinya sih mbak dita ya nyesek, apalagi sampai dibaca mbak dita, dia jawabannya profesional, ya kali mau marah-marah dan ngemis-ngemis ""..jangan out dong, nanti kan kita sedih.. blah blah blah.."" kan ga etis.. kita yang sebagai lockey harusnya yang bisa jaga perasaan.",4
luv emyuu tolol sumpah,0
"bajunya yang ini, ditengah lagu minjem gitar dari gitarisnya terus dia yang main.. takut banget",1
si bego nyalain lilin semaleman alhasil bangun bangun dah habis,0
harus nya dihukum mati itu bangsat. rusak nama sumut karena dia,0
aduhh butuh roll film yg ready stock fdi sini:( takut gak sampe ntar sebelum hari sabtu huee,1
"morning, nie semangat yaa",2
kadang benci sama diri sendiri yang lemah banget dikit2 sakit dikit2 sakit bikin repot semua orang,5
"kita semua punya rasa marah sama wowo prof, jgn dendam ya prof. kan waktu milih kita serahkan semua pada allah.. tpi klo inget trus kejadian itu bole laah prof.",1
"ada yg salah dlm , , formal apalagi informal. saya sendiri mengalami dua kali. musibah tdk dibantu ee malah dijarah. bhw sbgn diberikn itu biasa, tp ini rampok vulgar tdk pake mikir, diatas kesedihan orang lain",4
makanya bersiap kecewa sama wakilnya sendiri..,5
haloo nadhie huhu aku suka banget tulisan kamu buat lee chan huhu diksi kamu cantik banget tulisan kamu selalu megah huhu boleh gak temenan sama kamuu,3
itu serius mba denise keluar?? sedih banget tolong walaupun w bukan fansnya ss tapi gue ikut sedih,5
"gue yg mutusin emang, tp yg pamit rest emg siapa tau2nya gue dpt kabar begitu. disuruh keep it private dikira gue gatau apa kalo dia juga nyindir gue mulu, diem diem asu apanya yg diem, kalo ada main qrt gitu jadi ajang buat jelek2in gue",0
"i ship both tho, tapi kalo gatekeeping itu tolol",0
"lucu banget noona kolaborasi twibbon yaah? makasih banyak ya noona! have a nice day, semangat event!!",2
kaget kan lo,1
"akhh kenapa bang mark ganteng banget bangsat di mv child, pengen gw gak bisa",0
"scorpio sekalinya udah suka atau sayang sama orang (gak harus pacar, temen pun berlaku) semua bakal dia kasih.. tapi sekalinya orang itu ngecewain dia, dia bakal inget terus kesalahan itu dan dendam",4
"aku masih mencintaimu, entah karena sayang atau bodoh",3
"kalau dari awal nak set senang je, baik awak cari anak orang kaya je. kesel",0
"tak masuk skuad barcelona untuk liga europa, dani alves kecewa berat “ bolanet “ arenanews",5
"aku arep golek bubur isuk2 enak ketoke, cuma mager men arep metu. adem wkwkw",2
"pagi moots, gmn kabar kaliaan?",4
aku pernah bilang nggak kalau aku suka banget penggambaran api dan air ini,3
kita kecewa sama harapan yang kita buat sendiri.,5
makasiih.. iya ya ampun kaget bangett,2
kaka ku pernah bigwin di salah satu host ga indo dan itu pertama kali dia senang banget,2
wkwkwk lu sih tolol,2
"good pagi pagi on this partly cloudy saturday dipagi ini, happy day off n semoga harimu menyenangkan semangat theaterannya hari ini",2
akan menyelesaikan masalah kita dan kita tidak perlu takut lagi kepada dos kelapan. fasa klinikal dos kesembilan akan mengesahkan bahawa antibodi akan stabil selepas dos kesepuluh. dos kesebelas akan menjamin bahawa mutasi baru tidak akan terhasil dan tiada sebab untuk kita,4
"iya ya dulu ifnt banyak muncul di variety shows, lvlz lumayan meskipun lama2 mulai berkurang juga. ga ngerti deh di balik layar kek apa soalnya dunia showbiz kadang bisa ngeri banget kompetisinya.",1
enak nih pagi2,2
takut puasanya ga sah,1
"ika kamu benar, maka kamu tidak perlu marah. jika kamu salah, maka kamu wajib minta maaf.",4
suka banget di sini,3
"ga biasa bgt. weekend padahal. suami bangun pagi, jogging, nawarin aku mau makan apa dan langsung dibeliin, lanjut sarapan bareng. kesambet apa dia",1
"oii mangkuk ,sblm ph 22 bln pun harga ayam lat tesco mmg 5.99 bahalol untungla kontol + bodoh free",0
seriusan? mie gelas masih lercaya aku.. itu didalem perut ada kuli galian? aku makan 2 bungkus auto bego karena kekenyangan..,4
bappenas mengakui pada saat melakukan kunjungan kerja ke proyek kereta cepat jakarta-bandung ditemukan tukang las yang merupakan tka china.,4
"aku pake charming wanginya tahan lama bahkan klo kringetan, wanginya tambah nempel di baju. klo freshy wanginya bunga banget, aku gk begitu suka bunga jd charming worth to try buat aku",3
"pas punya dowoon wonpil kaget karena baru tau ada wish dari member, pas young k ""okee eod"", pas sungjin ""lahh,, ada dia juga wkwk""",2
"congratulations for ur debut ""child"" makna nya dalem banget huhu. kek relate dalam kehidupanku juga kehidupan oranglain mungkin, semangat terus buat karya karyanya yang lain nanti. bahagia selalu buat kalian. me lafyu. xx t.,",2
jangan bodoh merasa baik baik saja seakan tak perduli dasar bego,0
kalau bubur kaya gini nggak diaduk enak banget plis,2
"membacanya lucu. pasti marah uang rakyat dikorupsibagaimana investor mau investasi ke kalau uangnya dimakan pejabat ""ace golkar 'ajari' ahy soal kuda hitam di 2024: terpenting strategi""",4
"adek w ldks sm pengukuhan osis lewat online, ga enak bgt",2
"sayang ini indah banget.. aku selalu suka gimana kamu selalu mengasosiasikan orang2 yang kamu sayang dengan setiap pelosok kota, kesannya mereka bener-bener ada di sana di samping kamu. aku setuju chan memang penuh dengan renjana, maka kita antar dia ke polaris sama2 ya?",3
10k saja kak. full garansi dan fast proses ya boleh dm atau wa :,4
"gue dulu takut trus kata temen gue tinggal plek ntar dia cuman nempel ke pupil kok. kecuali tangan lo gatel pengen kucek2 mata ya jangaan. nyopotinnya ga perih samsek, kaya lg nyubit gitu caranya",1
semangat sayang,2
"masa masa gue suka banget liat buku gue yg udh di coret-coret (karna belajar) kyk satisfying gituu ih seru dehh, jd pengen belajar lagii",3
"cantik!! lucu banget ponimu, aku suka ;__ ;",3
kalau emang mau negakin syariat jangan setengah2 dan yang enak aja. orang2 kayak gini yang bikin citra poligami buruk dimata orang2. banyak orang jadi nganggap poligami karna sangean doang. bikin emosi,0
jgn percaya org yg berpihak pd rezim bong.. cerdas dikit ga usah banyak2.. kebanyakan ttp aja tolol..,0
dimaklum saja.. mmg brutal,4
"terimakasih allah, terimakasih abah. skrg ni abah tak pernah pun salahkan mimi dah kalau porch sepah sbb kucing dan monyet, tak marah mimi kalau tak masak sbb abah akan tolong masak perubahan ni sejak kitaorg kena ujian covid raya lepas, abah masak nasi lemak hybrid nasi ayam",2
lah anj enak banget??,4
"untuk comeback kemaren dan adanya hiatus. hiatus untuk mempersiapkan hati lockey biar tidak luka, iya tidak ada luka tapi sakitnya tetap ada. thanks buat member yang lain telah melewati ini, pasti mereka sedih dan sakit juga. udah sampi di sini aja, aku mau lanjut nangis",5
"makji aku pengen mam mie ayam, udh bm 2 minggu lalu boleh gk makji? takut ileran ini cacingnya",1
janganlah ucapkan kalimat yang jelek waktu emosi. karena kalimat yang negatif tak lagi dapat terganti apabila sekali terucap.,4
masih semangat retwit nggak?,4
"2 kemungkinan: 1. elu tolol 2. temen lu jd sepuh di sma, smntr adek nya udah kuliah",4
"kalo skarang bakwaan! dulu gue ga suka banget bakwan, lebih suka risol. tp skarang bakwan selalu!",3
udah kek hal biasa ngga sih wkwk habbits gt,4
dah lah ak kecewa!!,0
ni nder ayo semangat,2
sedih ya nggaloi weton:),5
emang salah banget kah? kita pacaran kan juga karna suka dan ada rasa sayang,3
gw kayak orgil ngulang2in child sampe nangis apaansi:( gue sedih bgt liriknya anjengg,5
"rep aja bro, takut nanti nyesel belakangan",1
"jangan menasihati orang yang bodoh karena ia akan membencimu, nasihatilah orang yang berakal karena ia akan mencintaimu. ali bin abi thalib",4
jenius banget sihh makasihh kamu belajar darimanaa,2
bukan emyu namanya kalo ga tolol ya goblok,0
alhamdulillah jimin pagi2 kabar baikk,2
"anjir bsbsnya mimpi iparku ternyata jelmaan siluman babi, y tp kalo dipikir2 ada korelasinya si sm sikap, sifat dan tingkah lakunya yg ga layak disebut manusia wkwk cok baru kali ini aku bisa benci banget sama manusia",0
",, congrats,keren nih pak mentri bumn erick thohir semangat pak,",2
iya kaan yg lain suka pada coba pd gpp tp tetep takut wkwk,1
lemes maszehh namanya juga emyu kadang bikin bahagia kadang juga kecewa bukan begitu,5
"terimakasih sllu dukung bang,selamat akhir pekan sehat dn bahagia",2
"rehat sejenak dulu kok, kalo dah full gaskeun lagi biar enak",4
benci bat sama kumpulan ibu ibu,0
"karena skrg udah jelas, fokusku skrg ke mereka aja. ot6. msh sedih tp gpp, skrg eonni"" butuh lockey juga.",4
kak wkwkkw aku juga bingung takut akun sopi di report atau gmn2 huhu,1
km nyinyirn q sma antek2 nya berharap q marah tenang q punya jurus jitu q bales pake solawatan dzolim kesel sendiri kan hahaha,0
"anak muda kudu semangat, jgn letoy",2
"rek aku cewek umur 24thn aku diumur segini masih aja dipukulin sama bapakku sendiri. hanya krn masalah sepele, misal salah pake panci buat masak mie. aku dr kecil dah biasa dipukul. dan ibuku malah mengancam2 aku kalo sampe lapor ke siapa aja. aku harus gmn? aku udah menyerah dengan hidup",5
"bikin sendiri. tapi jarang banget sih, soalnya mamah kan udah tau apa yg aku ga suka jadi ga bakal masak itu",4
ngentott cacat kabeh toto kromone,0
"fess ada yg suka minuman non coffee apa aja dan pake susu almond? biasanya minumannya apa dan beli dimana? kmrn aku beli latte sbux pake susu almond, suka banget, tapi mau nyari yg non coffee",2
"minta tolong unit barunya lgsg dipasangin semuanya sm dicek flashnya bisa atau engga udh worry aja dari awal beli takut ada apa2 makanya smpe gosend instant taunya bener aja kena apes, untung sellernya baik mau ganti unit baru",1
si gabisa santai kl pake blush ampe jengkelan,4
masi pagii tahan jangan emosi:),0
bodoh punya statement ..baik gi minum arak ..melacur ..main judi ..baru betul thrill,0
"ayah ku berkata, lelaki itu tidak boleh di paksa dalam hal apapun. dimakan saja dan bersabarlah. jika ia jodohmu, ia akan kembali dan menjemput mu tanpa kamu mintai..",4
"aku bodoamat krna emg gamau lama2 diacara. tp kok ttep kayak sedih aja ya. aku bs makeup sndiri. pake bju yg ok jg bs kok. tp rsanya kayak ""beda"" sendiri itu agak sedih hehe",5
"oiya mau nambahin lagi! meskipun cara anaknya ambis tapi dia anaknya ga kaku dan galak, justru cara tu orangnya rame, suka spam sticker tuyul, dan tiktok jelek memang manusia tidak sempurna maka dari itu, ketidaksempurnaan cara adalah humornya minus banget",2
"film ini cinematographynya cantik banget, ngga kuning kayak film jepang biasanya wkwk. ceritanya termasuk 'ringan' menurutku, yang bikin aku suka sama film ini yaitu bagian theatrenya keren banget asli 8/10. ah, btw ini adegan 18+nya ya",3
denise semoga kamu bahagia y:)),2
"haloo sender, izinkan kala mengajukan diri ya kebetulan bisa avail ditanggal segitu plus juga bisa ke kkt dan bisa movie date juga, aku tipikal yang suka banget nyeritain hal random ke pasangan, soft juga paling suka kalau lagi ngebucinin pasangan dan diem diem aku",3
sabar yah orang kecil kyk kita mah dah biasa ditinggal,4
buat sendernya emang harus banget ya semua orang harus bisa bawa motor? kalo temen lo atau siapapun itu suka gatau diri ya lo bilangin lah,0
"mauu banget kakk, dari awal nge stan bangtan belum kebeli album, merch, army bomb,, sedih bangett",5
sedih nya statement ni,5
ngulet di kasur kenapa enak banget?? wkwk,2
"kedua, ada seth yang terlihat seperti ccn alias cold city namja padahal aslinya dia tuh warm banget! seth ini kayak air (loh?)” maksudnya, dia nih aura nya nenangin gitu. dia suka ngobrolin banyak hal dan anaknya juga receh punya banyak jokes bapack2",3
awalnya w sgt kesal dgn nj tp lama lama mlh kasian,5
kan enak punya kapal min,2
"gue kalo pms sakit bel tp gamau minum obat takut ketergantungan:(, uda nyoba dikompres pake air anget gaa tadii?",1
pagi bang semangat dmi sbuah perubahan dngn tindakan jauhi nato (not action talking only),2
"kalah menang dalam sebuah match hal yang biasa, tapi emyu ini lawak bangeet bisa bisanya kalah sama klub beda divisi, adu pinalti, full skuad",4
artinya lg marah,0
berita hari ini diawali dengan politikus korupsi,4
bneran dia fix keluar? aa sedih,5
"ikutan sedih bacanya, keputusan berat tapi aku yakin denise pasti udah pertimbangan hal ini. yang terbaik untuk denise, semangat juga lockeys.",5
"tak perlu bersusah payah untuk membalas dendam, cukup maafkan setiap kesalahan. karena memaafkan adalah pembalasan yang terbaik.",4
jake bias wrecker bangetsuka bikin oleng,3
"dari yootaeyang ke inseong tiba2 satu hari ngeliat inseong ganteng banget rambut putih terus kesemsem, ngeliat foto lamanya pun kayak mikir ""inseong selama ini seganteng ini??"" terus ditambah emang dari dulu suka jokes inseong makin bucin dan sekarang menjadi bulol official",3
walah ak bantu pke semangat!!,2
"part si kala tantrum emang kerasa bgt emosi nya, dr situ saya sudh mulai mewek",5
"jangan khawatir curtis jones ada di list b, jadi masih punya kesempatan lihat gocekan maut jones di ucl nanti.",4
semangat kerkomnya ayra,2
hukum penguasa beraninya ke rakyat kecil bangsat plus bajingan!!,0
"nyenye nye, cowok sekarang banyak yang bangsat",0
dan kau jadikanku ratu dikerajaan cintamu agar akupun bahagia hidup bersama denganmu selamanyaa a,2
bener. aku paling suka kalo jamurnya dibakar. cuma dibumbuin garem udah enak banget.,3
lu berdua sodaraan tp lg flirty tolol gini aku yg stress,0
terlampau taksub pun susah ended up nampak macam orang bodoh,0
"gua steril kucing aja abis 1 juta 3 ratus 80 ribu men bangsat mahal kan tapi karna kucing gua udah tua jadi reaksinya lama bgt masih suka spray urine sembarangan, suka teriak2 minta keluar nah itu yg bikin gua pusing",0
boleh ngomong bangsat gak sih? :) masih pagi uda emosi jiwa,0
"anak penguasa .. yachh siapa berani ngelawan ?? kpk saja melempem . polri dan kejaksaan , bisa2 dicopot klau ngurusi 2 org ini .",4
semangat kak ell,2
"jika merasa berat melupakan masa lalu, ringankan saja dengan mengingat masa depan bersama orang yang ada disampingmu saat ini.",4
"pura"" bukan army dan pura"" biasa aja :) sampe rumah baru teriak"" lalu nangis lalu meletoy i vote as the at the 2022",4
"percayalah, diam-diam pasti ada orang yang benci sama kita dan membicarakan hal-hal buruk tentang kita.",4
udah lah lu tuh bodoh jadi mereka ngira lu nyogok gitu aja,0
selain itu meskipun banyak aktifitas beneran santai dan sama sekali tidak menekan! bisa skip aktivitas kalau lagi sibuk. bisa di cek nih kalender februari! gimana seru dan menarik kan? tunggu apalagi. rumah? ya natcy aja!,4
"kalo biasa dengerin apa kata pastor, jangan ngomongin al-qur'an. lompat pagar namanya. jangan jadi begolah",0
"aquarius gak pinter bohong, to the point banget dan kadang karena to the pointnya dia itu suka bikin sakit hati jadi takut ketemuan",1
"cape gasi anjrit tiap hari di teror proposal mulu, tertekannn",1
i know that some ppl disappointed with his official appearance. kalo gw sih enggak kecewa sama sekali because pretty ayato is justice,4
blm nikah tpi habis baca ini malah jdi takut,1
"arlian melanjutkan ""soalnya arlian emang suka bikin kue banyak gitu dan kadang di bagiin ke temen. sayangnya lupa nanya alamat kakak waktu itu jadi gak sempat anterin kesana."" atentsinya kembali berfokus pada sang lawan bicara ketika kak laura bercerita mengenai akhir pekannya.",4
lebih baik melihat dia marah dari pada melihat dia sedih.,5
mahfud mengatakan berita hoaks ini banyak tersebar di sejumlah platform. termasuk media sosial yang sebenarnya diharap jadi wadah interaksi warga secara positif,4
"jd rayyan positif guys, sbg tante yg lemah ini gbs bgt denger berita keponakannya sakit hh sedih bgt gbs bantu nemenin anaknya blm bangun jd blm dikasi tau aa gatega",5
macam biasa la. cari xtvt,4
udah dibikin malu lewat sosmed terus dengan gampangnya mau diajak balikankalo ga bodoh apalagi namanya?,4
"benci tasik, benci jakarta",0
"semangat 45 biar bisa upgrade vivo y12 yang udah ngeleg, semoga ada rejeki aamiin",2
"sedih banget rasanya aku, hatiku rasanya kretek kretek, rasanya gimana yah di crush-in seseorang yg seperti jeon jungkook?? jeles banget iya, tapi ya udahlah, mau gimana lagi. semoga aku dapet jodoh yg kayak jungkook",5
yuk semangat yuk!,2
teh susu yang bikin enak apanya?,4
jahat banget!! buat kalian laki laki tolong jgn suka jajan sembarangan dong!!,0
"sukailah suka, sayangilah sayang, dan cintailah cinta..maka di akhir perjalanan kau temukan kebahagiaan",2
"atau tiba-tiba sisca kohl buat konten nonton theater jkt48 sendirian check hari ini aku sama adik aku mau menonton show theater jkt48, adik aku suka banget",3
"selamat pagi mbak,salam sehat penuh semangat dan selamat beraktivitas selamat berakhir pekan",2
